@relation WCR_original-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute ' forum_id' numeric
@attribute ' posted_time' numeric
@attribute ' deleted' numeric
@attribute ' approved' numeric
@attribute ' unresolved' numeric
@attribute ' anonymous' numeric
@attribute ' title_has_lecture' numeric
@attribute ' title_has_quiz_assignment_grade_project' numeric
@attribute ' posts_count_request' numeric
@attribute ' posts_count_thanks' numeric
@attribute ' posts_countLogistics' numeric
@attribute ' posts_count_problems' numeric
@attribute ' meanposttimes' numeric
@attribute ' varposttimes' numeric
@attribute ' meanDiffFromLandmarks' numeric
@attribute ' numStudentOnlyPostsVotes' numeric
@attribute ' last_updated_time_StudentPostsOnly' numeric
@attribute instructor_replied {0,1}
@attribute ' numStudentPostsOnly' numeric

@data
15,1361779226,0,0,0,0,0,0,0,0,0,0,1360000000,47400000,196658.75,15,1360000000,0,8
15,1361779619,0,0,0,0,0,0,0,0,0,0,1360000000,8720000000,117663.5,1,1360000000,0,2
15,1361779836,1,0,0,0,0,0,0,0,0,0,1360000000,0,210817,0,1360000000,0,1
15,1361779985,0,0,0,0,0,0,0,0,0,0,1360000000,0,210668,1,1360000000,0,1
15,1361780985,0,0,0,0,0,0,0,0,0,0,1360000000,276150.25,209142.5,0,1360000000,0,2
15,1361782248,0,0,0,0,0,0,0,0,0,0,1360000000,2070000000,162861,0,1360000000,0,2
15,1361782925,0,0,0,0,0,0,0,0.25,0,0,1360000000,3470000000000,138320.75,2,1370000000,0,4
15,1361783329,0,0,0,0,0,0,0,0,0,0,1360000000,44700000000,225136.8333,-1,1360000000,0,6
15,1361784586,0,0,0,0,0,0,0,0,0,0,1360000000,0,206067,0,1360000000,0,1
15,1361784811,0,0,0,0,0,0,0,0,0,1,1360000000,0,205842,0,1360000000,0,1
15,1361785020,0,0,0,0,0,0,0,0,0,0,1360000000,6255001,203132,2,1360000000,0,2
4,1361785938,0,0,0,1,0,0,0.2,0.6,0,0,1360000000,110000000000,281766.8,1,1360000000,0,5
4,1361786006,0,0,0,0,0,0,0,0.666667,0.333333,0,1360000000,815000000,177630.6667,2,1360000000,0,3
15,1361788343,0,0,0,0,0,0,0,0,0,0.166667,1360000000,4390000000,155228.1667,0,1360000000,0,6
15,1361788952,0,0,0,0,0,0,0.333333,0.458333,0,0,1360000000,35100000000,132603.1667,27,1360000000,0,24
15,1361790262,0,0,0,0,0,0,0,0,0,0,1360000000,0,200391,1,1360000000,0,1
15,1361790923,0,0,0,0,0,0,0,0,0,0,1360000000,0,199730,0,1360000000,0,1
15,1361791318,0,0,0,0,0,0,0,0,0.034483,0,1360000000,591000000000,186150.931,5,1360000000,0,29
15,1361792467,0,0,0,0,0,0,0,0,0,0,1360000000,20800000,193627,0,1360000000,0,2
20,1361793086,0,0,0,0,0,0,0,0.095238,0.190476,0,1360000000,41700000000,183921.6667,46,1360000000,0,21
4,1361794311,0,0,0,0,0,0,0.333333,0,0,0,1360000000,2530000000000,162409.6667,9,1370000000,0,3
15,1361794764,0,0,0,0,0,0,0,0,0,0,1360000000,98300000,187383.25,1,1360000000,0,4
15,1361796300,0,0,0,0,0,0,0,0,0,0,1360000000,3590000000,109649.3333,0,1360000000,0,3
15,1361796352,0,0,0,0,0,0,0,0,0,0,1360000000,0,194301,1,1360000000,0,1
15,1361796558,1,0,0,0,0,0,0,0,0,0,1360000000,0,194095,1,1360000000,0,1
15,1361798053,0,0,0,0,0,0,0,0,0,0,1360000000,0,192600,1,1360000000,0,1
15,1361798875,0,0,0,0,0,0,0,0,0.315789,0.473684,1360000000,7060000000000,200172,45,1370000000,0,19
15,1361799707,0,0,0,0,0,0,0,0.25,0,0,1360000000,176000000,175799.25,1,1360000000,0,4
20,1361800125,0,0,0,0,0,0,0,0,0.2,0.3,1360000000,2240000000,146217.7,9,1360000000,0,10
7,1361801328,0,0,0,0,0,0,0,0.666667,0.833333,0.333333,1360000000,44100000000,210864.3333,2,1360000000,1,6
15,1361801332,0,0,0,0,0,0,0,0,1,0,1360000000,0,189321,0,1360000000,0,1
15,1361801699,0,0,0,0,0,0,0,0,0.25,0,1360000000,40800000000,209887,0,1360000000,0,4
15,1361802196,0,0,0,0,0,0,0,0,0,0,1360000000,382542.25,187838.5,0,1360000000,0,2
15,1361803340,0,0,0,0,0,0,0,0,0,0,1360000000,1425371.556,185817.6667,0,1360000000,0,3
15,1361803801,0,0,0,0,0,0,0,0,0,0,1360000000,0,186852,0,1360000000,0,1
15,1361804084,0,0,0,0,0,0,0,0,0,0,1360000000,0,186569,0,1360000000,0,1
14,1361804984,0,0,0,0,0,0,0,0.5,0.5,0,1360000000,1210000000,146998,5,1360000000,0,4
15,1361805166,0,0,0,0,0,0,0,0,0,0,1360000000,14400000000,110820.4286,0,1360000000,0,7
13,1361805212,0,0,0,0,0,0,0,0,0.121622,0.006757,1360000000,28800000000,130234.1284,36,1360000000,0,148
