@relation GHC_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
16,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,112599,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,61039,2,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,10700000000,210583.75,1,1370000000,0,4
16,1370000000,0,0,0,0,0,0,0,0,0.333333,0,1370000000,194000000,119568.3333,0,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,232773,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.125,0.25,0,1370000000,287000000000,175516.875,3,1370000000,0,8
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,238919,5,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,729000000000,248967,0,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0.333333,0,1370000000,91600000,178937.3333,0,1370000000,0,3
2,1370000000,0,0,0,0,1,0,0.666667,0.333333,0.333333,0,1370000000,815000000,157258.3333,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,167528,0,1370000000,0,1
12,1370000000,0,0,0,1,0,0,0,0,1,0,1370000000,650000000000,91578.5,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,119000000000,220103.5,0,1370000000,0,2
15,1370000000,0,0,0,0,1,0,0,0.5,0,0,1370000000,1102500,46030,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,9489480.25,252326.5,0,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,35000000,156744,0,1370000000,0,3
7,1370000000,0,0,1,0,0,0,0,0,1.5,0,1370000000,568000000000,496166.5,3,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,24600000,247659.6667,1,1370000000,0,3
9,1370000000,0,0,1,0,0,1,0,0,2,0.75,1370000000,30500000,45078.5,0,1370000000,0,4
14,1370000000,0,0,0,0,0,0,0.1,0.6,0.1,0,1370000000,31500000000,37965.7,17,1370000000,0,10
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,182130,2,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.333333,0,0,1370000000,27200000000,151634.6667,4,1370000000,0,3
9,1370000000,0,0,1,0,0,0,0,0,3.25,0.25,1370000000,1101676.5,140453,1,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,6930000000,121612.5,5,1370000000,0,6
13,1370000000,0,0,0,0,1,0,0,0,0.5,0,1370000000,9250722.25,28459.5,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,1310000000,40094.5,1,1370000000,0,2
