@relation WCR_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
22,1370000000,0,0,0,0,0,0,0,0,0,2,1370000000,0,87917,0,1370000000,0,1
13,1370000000,0,0,0,0,0,1,0.166667,0,3,0,1370000000,7670000000,88746.83333,6,1370000000,0,6
13,1370000000,0,0,0,1,0,0,0,1,0.25,0,1370000000,58800000000,110129.75,3,1370000000,0,4
7,1370000000,0,0,1,0,0,0,0,0,0,0.666667,1370000000,302000000,146073.3333,0,1370000000,0,3
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,237567,0,1360000000,0,1
3,1360000000,0,0,1,0,0,1,0,0.333333,2.666667,0.333333,1360000000,16500000000,270083.6667,3,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,281000000000,123441.5,2,1360000000,0,4
7,1360000000,0,0,1,0,0,0,0,0.5,0,0.333333,1360000000,504000000,28349.16667,2,1360000000,0,6
20,1360000000,0,0,0,0,0,0,0,0,0.4,0,1360000000,17800000000,109204,17,1360000000,0,5
15,1360000000,0,0,0,0,0,0,0,0.5,0.5,0,1360000000,3810000000,422519.5,7,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0,0.333333,0,1360000000,828000000,346708.3333,0,1360000000,0,3
4,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,10800000000,276344.3333,0,1360000000,0,3
13,1370000000,0,0,0,0,0,0,0,0,1.5,0,1370000000,1754300.25,139750.5,2,1370000000,0,2
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,101736,1,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,4080000000000,114265,0,1370000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0.285714,0,1370000000,242000000000,247284.8571,6,1370000000,0,7
14,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,149000000,282789,1,1370000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,349403,1,1360000000,0,1
4,1360000000,0,0,0,0,0,0,0,0,0.3,0,1360000000,71200000000,235221.2,2,1360000000,0,10
3,1360000000,0,0,1,0,0,0,0,0,0.666667,0,1360000000,916260.6667,152484,2,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,1.666667,0,1360000000,74100000,97620.66667,7,1360000000,0,3
35,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,37000000000,276848.6667,6,1370000000,0,6
3,1370000000,0,0,1,1,1,0,0,0,3.555556,0,1370000000,8070000000,414282.6667,2,1370000000,0,9
13,1360000000,0,0,0,0,0,0,0,0,2,0,1360000000,0,79512,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,4070000000,78416.8,0,1360000000,0,5
23,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,456867,1,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0,0.6,0.8,1360000000,1420000000,455897,1,1360000000,0,5
23,1360000000,0,0,0,0,0,0,0,0.055556,0,0,1360000000,105000000000,279261.8333,43,1360000000,0,18
14,1360000000,0,0,0,0,0,0,0,0.333333,0,0,1370000000,2030000000,48129,7,1370000000,0,3
13,1360000000,0,0,0,0,0,0,0,0,0.333333,0,1360000000,305000000,106006.5,3,1360000000,0,6
23,1360000000,0,0,0,0,0,0,0,0.25,0,0,1360000000,450000000,80647.25,2,1360000000,0,4
13,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,418554,1,1370000000,0,1
7,1360000000,0,0,1,0,0,0,0,0.8,2.8,0.4,1360000000,597000000,51559.6,9,1360000000,0,5
7,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,59191,2,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0.55,0.05,1360000000,21300000000,133915.2,32,1360000000,0,20
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,286939,1,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0.045455,0,1360000000,23700000000,204710.6364,58,1360000000,0,22
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,2920681,30414,0,1360000000,0,2
13,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,251000000,133945,2,1370000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,1536360.25,180861.5,0,1360000000,0,2
15,1370000000,0,0,0,1,0,0,0,0,1,0,1370000000,0,22708,1,1370000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,318140,2,1360000000,0,1
32,1370000000,0,0,0,0,0,0,0,0.333333,0,0,1370000000,14100000000,110886.6667,3,1370000000,0,3
14,1360000000,0,0,0,0,0,0,0,0.333333,0,0,1360000000,6519268.667,91595,1,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,117485,0,1360000000,0,1
34,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,24300000000,338387.5,4,1370000000,0,4
13,1360000000,0,0,0,0,0,0,0,0,0,0.5,1360000000,47700000000,218345.5,1,1370000000,0,2
3,1360000000,0,0,1,0,0,0,0.2,0.6,1,0.4,1360000000,379000000000,85220.8,6,1370000000,0,5
14,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,398121,0,1360000000,0,1
14,1360000000,0,0,0,0,0,0,0,0.166667,0.333333,0.166667,1360000000,623000000000,125035.1667,16,1360000000,0,12
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,373145,0,1360000000,0,1
23,1370000000,0,0,0,0,0,1,0,0,1,0,1370000000,0,18141,0,1370000000,0,1
14,1360000000,0,0,0,0,0,0,0,0,0.666667,0,1360000000,129000000,149038,5,1360000000,0,3
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,253343,1,1360000000,0,1
32,1360000000,0,0,0,0,0,0,0,0.8,1.2,0.2,1360000000,115000000,49227.4,8,1370000000,0,5
32,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,65627,4,1370000000,0,1
3,1360000000,0,0,1,0,0,0,1,0,0,0.5,1360000000,149769,304276,0,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,26928.66667,214571,1,1360000000,0,3
7,1370000000,0,0,1,0,0,1,0,0,2,0.5,1370000000,457000000,66804.5,1,1370000000,0,2
13,1360000000,0,0,0,0,0,0,0,0.75,0.083333,0,1360000000,266000000000,79332.33333,25,1360000000,0,12
3,1360000000,0,0,1,0,0,1,0,0,2,0.333333,1360000000,230000000,41811.33333,0,1360000000,0,3
13,1360000000,0,0,0,0,0,0,0.057143,0.228571,0.114286,0,1360000000,525000000000,287504.7143,72,1360000000,0,35
7,1360000000,0,0,1,0,0,1,0,0,2,1,1360000000,0,388934,0,1360000000,0,1
15,1360000000,0,0,0,1,0,0,0,0,0,0,1360000000,0,206494,0,1360000000,0,1
21,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,204169,5,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0.125,0.5,0.125,1360000000,8660000000,391053.625,10,1360000000,0,8
21,1360000000,0,0,0,0,0,0,0,1,0,0,1360000000,149000000,408592.5,4,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,2362369,162462,3,1360000000,0,2
4,1360000000,0,0,0,0,0,0,0,0.166667,0.416667,0,1360000000,254000000000,86485.33333,5,1360000000,0,12
14,1360000000,0,0,0,0,0,0,0,0.464286,0.035714,0,1360000000,243000000000,222465.4286,55,1360000000,0,28
7,1360000000,0,0,1,1,0,0,0,0.833333,0.166667,0,1370000000,6240000000,55441.5,2,1370000000,0,6
22,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,8523480.25,4899.5,0,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0,2,0,1360000000,0,123160,2,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0.2,0.2,0,1360000000,1410000000,315005.2,12,1360000000,0,5
13,1360000000,1,0,0,0,0,0,0,0,2,0,1360000000,0,72253,0,1360000000,0,1
20,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,136000000000,165632,0,1360000000,0,2
23,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,47400000,404704.5,2,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,511776,0,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0,0.142857,0,1360000000,438000000,117234.4286,7,1360000000,0,7
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,472587,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,559000000,65677.5,1,1360000000,0,2
21,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,75843,2,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,76600000,211394,3,1360000000,0,3
13,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,285572,3,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,18000000000,226660.6667,7,1360000000,0,6
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,34800000000,156109.75,0,1360000000,0,4
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,154322,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,145684,0,1360000000,0,1
37,1370000000,0,0,0,0,0,1,0,0,4,0,1370000000,420000000,346825,4,1370000000,0,2
20,1360000000,0,0,0,0,0,0,0,0,0.75,0,1360000000,23000000000,226261.75,3,1360000000,0,4
3,1360000000,0,0,1,0,0,1,0.5,0,2,0,1360000000,18400000,208903,1,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0.8,0.2,1.4,1360000000,468000000,49090.2,9,1360000000,0,5
35,1370000000,0,0,0,0,0,0,0,1,0,0,1370000000,56900000000,241803.75,13,1370000000,0,4
13,1360000000,0,0,0,0,0,0,0,0,0,0.5,1360000000,2572816,322033,1,1360000000,0,2
13,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,56300000,143082.5,4,1370000000,0,2
15,1360000000,0,0,0,0,0,0,0,0.333333,0,0,1360000000,3260000000,100688.8333,5,1360000000,0,6
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,3952144,356289,0,1360000000,0,2
4,1360000000,0,0,0,0,0,0,0,0.666667,0.333333,0,1360000000,815000000,177630.6667,2,1360000000,0,3
15,1360000000,1,0,0,0,0,0,0,0,0,0,1360000000,0,210817,0,1360000000,0,1
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,36600000000,178143.5,1,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,164602,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,276150.25,209142.5,0,1360000000,0,2
3,1360000000,0,0,1,0,0,0,0,0,2,0,1360000000,0,444193,0,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0.166667,0.333333,0,1360000000,10800000000,264125.6667,11,1360000000,0,6
13,1360000000,1,0,0,0,0,0,0,0,2,0,1360000000,0,72253,0,1360000000,0,1
22,1360000000,0,0,0,1,0,0,0,1,0.5,0.5,1360000000,220430.25,8769.5,3,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0.4,0,0,1360000000,526000000000,296246.6,10,1360000000,0,5
13,1360000000,0,0,0,0,0,0,0,0.333333,0.333333,0,1360000000,674000000,300044,5,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,386801,0,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0.121622,0.006757,1360000000,28800000000,130234.1284,36,1360000000,0,148
23,1360000000,0,0,0,0,0,0,0,0.166667,0.5,0,1360000000,86200000000,168864.6667,15,1360000000,0,6
15,1360000000,0,0,0,0,0,0,0,0,0.285714,0,1360000000,19900000000,411870.2857,0,1360000000,0,7
7,1360000000,0,0,0,0,0,0,0,0.666667,1,0.333333,1360000000,2927256.889,42041.66667,1,1360000000,0,3
9,1360000000,0,0,1,1,0,0,0.25,0,0.75,0.25,1360000000,282000000,137202.75,3,1360000000,0,4
14,1360000000,0,0,0,0,0,0,0,0,0,0.6,1360000000,2030000000,400519,12,1360000000,0,5
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,11914,0,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0,0.8,0,1360000000,2530000000,450575,8,1360000000,0,5
4,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,97017,0,1360000000,0,1
20,1360000000,0,0,0,0,0,0,0,0.25,0,0,1360000000,3420000000,494474.25,6,1360000000,0,4
35,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,8551630.688,382595.25,0,1370000000,0,4
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,1040000000,297088.25,3,1360000000,0,4
15,1360000000,0,0,0,0,0,0,0,0,0.5,0,1360000000,377000000000,78681,1,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0.052632,0.157895,0,1360000000,54800000000,171708.1053,59,1360000000,0,19
7,1360000000,0,0,1,0,0,1,0,0,2.333333,0.666667,1360000000,5200000000,374168.3333,0,1360000000,0,3
3,1360000000,0,0,1,0,0,0,0,0,0,0,1360000000,67300000000,125658,0,1360000000,0,3
20,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,5187006.25,498255.5,0,1360000000,0,2
7,1360000000,0,0,1,0,0,0,0,0.2,2.4,0.7,1360000000,3280000000,170362.3,18,1370000000,0,10
3,1360000000,0,0,1,0,0,0,0,0.4,0,0,1360000000,797000000,40651.6,6,1360000000,0,5
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,91185,1,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0.25,0,1360000000,40800000000,209887,0,1360000000,0,4
7,1370000000,0,0,1,0,0,0,0,0,1,1,1370000000,0,89255,0,1370000000,0,1
21,1360000000,0,0,0,0,0,0,0,0.2,0.6,0,1360000000,113000000,229351,1,1360000000,0,5
25,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,65007,4,1360000000,0,1
15,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,2800000000,52892.5,0,1370000000,0,2
23,1360000000,0,0,0,0,0,0,0,0,0.5,0.25,1360000000,269000000,300934.25,5,1360000000,0,4
9,1360000000,0,0,1,0,0,0,0,0,0,0,1360000000,0,296037,0,1360000000,0,1
23,1360000000,0,0,0,0,0,0,0,0,0.6,0.4,1360000000,3230000000,84122.2,12,1360000000,0,5
35,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,103971,3,1370000000,0,1
14,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,90100000,101088.5,4,1360000000,0,2
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,53844,0,1360000000,0,1
7,1370000000,0,0,1,0,1,0,0,0,1.25,2.25,1370000000,52700000000,207455.5,5,1370000000,0,4
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,41097,1,1360000000,0,1
13,1370000000,0,0,0,0,0,1,0.066667,0.133333,1.133333,0.066667,1370000000,362000000,205848.2,30,1370000000,0,15
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,88669,0,1360000000,0,1
14,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,366000000,307395.6667,1,1370000000,0,3
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,53954,0,1360000000,0,1
35,1370000000,0,0,0,0,0,0,0,0,1.5,0,1370000000,6911641,105611,0,1370000000,0,2
13,1360000000,0,0,0,1,0,0,0,0,1,0,1360000000,0,352104,0,1360000000,0,1
22,1370000000,0,0,0,0,0,1,0.333333,0,1.666667,0.666667,1370000000,2710000000,63729,4,1370000000,0,3
7,1370000000,0,0,1,0,0,1,0,0,2.142857,0.285714,1370000000,701000000,217776.5714,13,1370000000,0,7
13,1360000000,0,0,0,0,0,0,0,0,0,0.166667,1360000000,1890000000,48442.5,1,1360000000,0,6
32,1360000000,0,0,0,0,0,0,0,0.111111,0.555556,0,1370000000,31800000000,177284.2222,11,1370000000,0,9
35,1370000000,0,0,0,0,0,0,0,0.166667,0,0,1370000000,97500000000,207823.3333,13,1370000000,0,6
15,1360000000,0,0,0,0,0,0,0,0,0,0,1370000000,1690000000000,297635.5,1,1370000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,20800000,193627,0,1360000000,0,2
7,1360000000,0,0,1,0,0,0,0,0,3,0,1360000000,0,99465,3,1360000000,0,1
7,1360000000,0,0,1,1,0,0,0,0,1.5,0.5,1360000000,306362.25,38370.5,1,1360000000,0,2
3,1360000000,0,0,1,0,1,0,0,0.375,2.875,0,1360000000,1350000000,286154.875,0,1360000000,0,8
14,1360000000,0,0,0,0,0,0,0,0.096774,0,0,1360000000,615000000000,177554.3871,63,1370000000,0,31
15,1360000000,0,0,0,0,0,0,0,0,0.5,0,1360000000,674000000,85108.5,2,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0,0,0.2,0,1360000000,25600000000,375338.6,12,1360000000,0,5
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,5180000000,438699.5,0,1360000000,0,2
22,1370000000,0,0,0,0,0,0,0.285714,0,0.714286,0.857143,1370000000,2470000000,160061.8571,13,1370000000,0,7
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,44700000000,225136.8333,-1,1360000000,0,6
15,1360000000,0,0,0,0,0,0,0,0.034749,0.11583,0.007722,1360000000,132000000000,182687.2664,313,1370000000,0,259
7,1360000000,0,0,1,0,1,0,0,0,2.666667,0.333333,1360000000,12500000,148306.6667,0,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,189321,0,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,51566,0,1360000000,0,1
13,1370000000,0,1,0,0,0,0,0,0,0,0,1370000000,0,149800,-2,1370000000,0,1
25,1360000000,0,0,0,0,0,0,0,0.25,0.25,0,1360000000,3570000000,329504.75,5,1360000000,0,4
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,52959,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,5550000000,74496.5,0,1360000000,0,2
13,1360000000,0,0,0,0,0,0,0.333333,0,0.333333,1.666667,1360000000,233000000,160859,1,1360000000,0,3
14,1360000000,0,0,0,0,0,0,0,0,0.5,0,1360000000,3227412.25,103498.5,0,1360000000,0,2
13,1360000000,0,0,0,0,1,0,0,0,0,0,1360000000,0,64618,0,1360000000,0,1
21,1360000000,0,0,0,0,0,0,0,0,0.5,0,1360000000,466000000,64814.5,2,1360000000,0,2
22,1370000000,0,0,0,0,0,0,0,0,0.8,0.6,1370000000,13100000000,126976,3,1370000000,0,5
13,1360000000,0,0,0,0,0,0,0,0,0,1,1360000000,0,34793,1,1360000000,0,1
15,1360000000,0,0,0,1,0,0,0,0,0,0,1360000000,0,98894,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,75509,0,1360000000,0,1
3,1370000000,0,0,0,0,0,1,0,0.333333,4,0,1370000000,1287180.222,107062.6667,0,1370000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,373389,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,199730,0,1360000000,0,1
4,1360000000,0,0,0,0,0,0,0.333333,0,0,0,1360000000,2530000000000,162409.6667,9,1370000000,0,3
32,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,10400000000,220611,2,1370000000,0,5
15,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,522211,0,1360000000,0,1
20,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,118000000000,196559.6667,2,1360000000,0,3
25,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,1010000000000,182152.25,9,1370000000,0,4
4,1360000000,0,0,0,0,0,0,0,1.333333,0,0,1360000000,367000000000,189814,3,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,143892,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0.4,0.4,0,1360000000,140000000000,33662.8,3,1360000000,0,5
13,1360000000,0,0,0,1,0,0,0,0,0.571429,0.142857,1360000000,69200000000,336524.4286,24,1360000000,0,7
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,373584,1,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,183598,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,3590000000,109649.3333,0,1360000000,0,3
13,1360000000,0,0,0,0,0,0,0,0.428571,2,0,1360000000,912000000,36019.28571,2,1360000000,0,7
13,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,1154,1,1370000000,0,1
13,1360000000,0,0,0,0,0,0,0.086957,0.217391,0.434783,0.086957,1360000000,315000000000,137296.7826,31,1370000000,0,23
13,1360000000,0,0,0,0,0,0,0,0.75,0,0,1360000000,85600000000,211892.25,2,1360000000,0,4
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,2156492.25,60499.5,0,1360000000,0,2
4,1360000000,0,0,0,0,0,0,0,0.6,0,0,1360000000,9190000000,143115,9,1360000000,0,5
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,82098,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,131000000000,153880,0,1360000000,0,2
14,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,72696,1,1370000000,0,1
3,1360000000,0,0,1,0,0,1,0,0.6,2.4,0.2,1360000000,1870000000,38381.6,2,1360000000,0,5
22,1370000000,0,0,0,0,0,0,0,0,1.5,2,1370000000,501972.25,71621.5,0,1370000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,43400000000,246293.3333,4,1360000000,0,3
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,188036,0,1360000000,0,1
7,1360000000,0,0,0,1,0,0,0,1.333333,1.666667,1,1360000000,516000000000,235349.6667,4,1360000000,0,3
13,1360000000,0,0,0,0,1,0,0,0,1,0,1360000000,5880000000,268386,1,1360000000,0,2
4,1360000000,0,0,0,0,0,0,0,0.142857,2.571429,0,1360000000,170000000000,347961.4286,1,1360000000,0,7
22,1360000000,0,0,0,0,0,0,0,0,1,0.5,1360000000,573806.25,56014.5,0,1360000000,0,2
4,1360000000,0,0,0,0,0,0,0,0,0.533333,0,1360000000,566000000000,182820.3333,2,1360000000,0,15
3,1360000000,0,0,0,0,0,0,0,0.285714,1.285714,0,1360000000,19200000000,423972.1429,5,1360000000,0,7
25,1360000000,0,0,0,0,0,0,0,0,0.666667,0,1360000000,4440000000,50659,9,1360000000,0,6
20,1360000000,0,0,0,0,0,0,0,0,0.333333,0,1360000000,173000000,455169.6667,3,1360000000,0,3
22,1360000000,0,0,0,0,0,0,0,0,0.833333,0.666667,1360000000,67100000,135654.3333,6,1360000000,0,6
23,1360000000,0,0,0,0,0,0,0,0,4,0,1360000000,0,489,0,1360000000,0,1
3,1360000000,0,0,1,0,0,1,0,0,2,1,1360000000,11900000,164028,2,1360000000,0,2
15,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,721650.25,445063.5,0,1370000000,0,2
23,1360000000,0,0,0,0,0,0,0,0.4,0.4,0,1360000000,1220000000000,178218.84,43,1370000000,0,25
32,1370000000,0,0,0,0,0,0,0,0.5,0,0,1370000000,1540000000,306378.5,3,1370000000,0,2
13,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,54124,0,1360000000,0,1
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,80337,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,90952,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,6750000000,306629,0,1360000000,0,2
13,1360000000,0,0,0,0,0,0,1,0,1,0,1360000000,0,420514,0,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,4.666667,0,1360000000,18600000,214027.6667,1,1360000000,0,3
13,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,9170000000,390352,0,1370000000,0,3
3,1360000000,0,0,1,0,0,0,0,0.6,0.1,0,1370000000,45300000000,116221.3,16,1370000000,0,10
21,1360000000,0,0,0,1,0,0,0,0,0,0,1360000000,3360000000,477109,1,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,515140,0,1360000000,0,1
21,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,254606,0,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,10100000000,183112,0,1360000000,0,2
3,1360000000,0,0,1,0,0,0,0.333333,0.333333,4.833333,0.166667,1360000000,1230000000,63565.33333,1,1360000000,0,6
3,1360000000,0,0,1,0,0,0,0,0.75,0.25,0,1370000000,62100000000,124190,8,1370000000,0,4
13,1360000000,0,0,0,0,0,0,0,0,2,0,1360000000,0,74012,2,1360000000,0,1
13,1360000000,0,0,0,0,0,0,0,1,0.5,0,1360000000,6830000000,69290.75,3,1370000000,0,4
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,80900000,78615,2,1360000000,0,2
21,1360000000,0,0,0,0,0,0,0,0.555556,0,0,1360000000,3250000000,302022.2222,29,1360000000,0,9
13,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,1840000000,33798,0,1360000000,0,3
13,1370000000,0,0,0,1,0,0,0,0,0.1,0,1370000000,57500000000,289900,11,1370000000,0,10
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,59049,165771,0,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,3830000000,61854.5,0,1360000000,0,2
9,1360000000,0,0,1,0,0,1,0,0,3,1,1360000000,719104,29913,1,1360000000,0,2
13,1360000000,0,0,0,1,0,0,0,0,1,0,1360000000,0,28431,0,1360000000,0,1
15,1360000000,0,0,0,0,0,0,0,0,1,0,1360000000,0,382790,2,1360000000,0,1
4,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,640000000000,122183.1875,3,1360000000,0,32
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,382542.25,187838.5,0,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0,3,0,1360000000,0,90020,0,1360000000,0,1
14,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,95300000000,241260.3333,4,1360000000,0,9
13,1370000000,0,0,0,0,0,0,0,0,0.166667,0,1370000000,122000000,13903,7,1370000000,0,6
15,1360000000,1,0,0,0,0,0,0,0,0,0,1360000000,0,164136,0,1360000000,0,1
32,1360000000,0,0,0,0,0,0,0,0.857143,0,0,1370000000,6900000000,67246.85714,7,1370000000,0,7
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,8720000000,117663.5,1,1360000000,0,2
15,1360000000,0,0,0,0,0,0,0,0.25,0,0,1360000000,3470000000000,138320.75,2,1370000000,0,4
20,1360000000,0,0,0,0,0,0,0.142857,0,0.428571,0.142857,1360000000,4000000000,58571.57143,17,1360000000,0,7
15,1360000000,0,0,0,0,0,0,0,0,0,0,1360000000,0,143129,0,1360000000,0,1
